message,epi
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar denke ich auch, dass der Mathematiklehrerin mit ein Grund dafür ist, dass sie ihre schlechte Mathematikleistung rechtfertigen. Ich denke jedoch, dass das nicht der wahre Grund für die schlechte Leistung ist.",0
" und deshalb, weil er es wahrscheinlich auch nie gelernt hat eine negative ",1
Belege und Begründungen:,0
Relativierungen des Arguments:,0
stabile Ursache: mangelnde Begabung ist immer vorhanden,1
"Dass seine Eltern sagten, sie seien nicht gut in der Mathe, bedeutet das noch lange nicht, dass es auch bei Ihm um die Begabung geht. Eure Pinie",0
durch das gespräch mit allen parteine wird bzw kann die internal,1
Michaels Selbstattribution ist ,1
"Er glaub, dass seine mangelnden Begabung,",1
 internal,1
"Eine neue Idee zu diesem Fall ist, dass Michael seinen Misserfolg auf internal stabile Faktoren bezieht oder zumindest kurz davor ist.",1
Belege und Begründungen:,0
"Als Zusammenfassung könnte man sagen das die Lehrerin ihn zwar motiviert hat aber dies in einem harten stil, was nicht gut ist,",0
"Du hast gerade geschrieben, dass der Misserfolg des Schülers durch die Eltern internal attributiert wird. dem stimme ich zu. Ich würde noch hinzufügen, dass die Eltern die geringe Begabung in Mathematik als eine internale stabile Attribution in der Familie ansehen und das dann auf ihren Sohn übertragen, sodass dieser seine Leistungen dann auch an der internalen stabilen Attribution fest macht",1
haha sorry :D,0
"Ja, wie soll er den seine Faulheit ablegen wenn sie ihn nicht motivert, ",0
Hallo Ihr!Habt Ihr Ideen wie wir uns am geschicktesten koordinieren können?,0
Belege und Begründungen:,0
"Seine Lehrein soll ihm zu verstehen geben, dass wenn er sich anstrengt er die Klasse schafft. ",0
Das Nichtkönne von Mathe ist von außen aufgezwängt.,0
d.h. er attribuiert seinen Misserfolg internal stabil,1
(internal ,1
2.)selbstatribution von peter,1
Stimmt zu!,0
Wir müssen hier glaub ich zwei Dinge unterscheiden:,0
 In Selbstattribution,1
"Alles klar, bin dabei",0
"Man könnte auch sagen, dass es in großem Teil an den Lehrern liegt und natürlich daran wie sie den Stoff rüberbringen- ",0
muss kurz lesen,0
1.Hypothese zum Fall:,0
eigenattribution. ,1
"Also das Hauptproblem ist meiner Ansicht nach, dass der Schüler sich wirklich eine Ausrede sucht, um seine schlechte Leistung rechtzufertigen",0
Ich würde auch auf internal ,1
"Ich finde, das hast du gut zusammengefasst! Ich würde lediglich noch Michaels eigene Sicht ergänzen. Michael selbst attribuiert ebenfalls als internal-stabile Ursachen.",1
"Eine neue Idee zu diesem Fall ist, dass Michael seinen Misserfolg in Mathe durch die Aussage seiner Mutter mangelnde Begabung attribuiert (internal und stabil). Dadurch ist es schwierig sich für das Fach weiterhin zu motivieren",1
für die eltern empfiehlt sich ein reattributionstraining.,0
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase.,0
internen Ursachen ,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar was Michaels Selbstattribution angeht. Stabil, weil Fähigkeit",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass durch die von dir zitierten Worte der Lehrerin die internale variable Attribute, sprich die eigene Anstrengung, angesprochen wird, was für einen Lernerfolg spricht, jedoch durch diese negativ konnotierte Wortwahl auch die Ansicht der Sinnlosigkeit bestärken könnte, womit ich dir diesbezüglich Recht gebe.",0
Belege und Begründungen:,0
also die erste Frage ist ja recht offensichtlich. Grob zusammengefasst: Michael zeigt keine guten Leistungen in Mathematik,0
Vielleicht ist er nicht begabt für Mathe,0
Mangelnde Begabung schiebt.,1
Relativierungen des Arguments:,0
Ich denke mit Anstrengung hat es nicht wirklich was zu tun,0
">ich fange jetzt einfach mal mit der analyse an:>es liegen in diesem fall mehrere arten von> atributionen vor:>1.)die fremdatributonen:>a)die der lehrerin:>die lehrerin fasst aussage von michael über die> fehlende mathematische begabung der familie peters als> ausrede auf.>sie erzeugt damit eine internal variable> atribution.>wirkung:sehr ungünstig, da michael sich> unverstanden und wahrscheinlich auch hilflos fühlt, weil ja> garnicht bekannt ist, ob er so faul ist.denn wenn er es> nicht war, wird er sich in zukunft auch nicht mehr> anstrengen, weil er denkt,dass es sowieso nichts bringen> wird.>b) die eltern>die eltern sind der meinung dass peters schlechte> mathenoten eher auf die mangelnde begabung in der ganzen> familie zurück zu führen sei.>hiermit üben sie auf peter eine internal stabile> fremdatribution aus.>wirkung:auch sehr ungünstig, da es in diesem fall> für peter aussichtlos erscheint, sich weiter> anzustrengen, da er sowieso unbegabt ist und dies auch bleiben> wird.>2.)selbstatribution von peter>a) in der neunten klasse:>war positiv attributiert von seiner lehrerin, da> sie gesagt er müsse sich anstrengen um die klasse zu> schaffen, er hat sie dann auch geschafft.(internal variable> atribution)>in der zehnten jedoch wird er von beiden> ungünstigen atributionen dermassen beeinflusst, dass er nicht> wirklich glaubt es nocheinmal zu schaffen.>lösung des falls die lehrerin als auch die eltern> sollten durch ein reattributionstraining lernen die> ungünstigen attributionen zu verhindern.>und mit günstigeren attributionen versuchen> michael zu motivieren und mehr für die mathematik zu> begeistern.",0
"Du hast gerade geschrieben, dass die Person ihren Misserfolg auf fehlende Begabung zurückführt. Ich stimme dem zu, und würde dies als problematisch bewerten, da schlechte Leistungen auf internal stabile Faktoren zurückzuführen laut Attributionstheorie (56) problematisch ist.",1
Aussage der Lehrerin,0
  internal ,1
"Der Schüler macht diese Misserfolge im Fach Mathematik an der mangelnden eigenen Begabung fest, dies bringt ihn scheinbar in eine aussichtslose Position bezüglich weiteren Anstrengungen und Motivation.  (Zeile 54f)",1
ich stimme zu,0
 stabil,1
wer macht jetzt die anderne ,0
"Also zuerst würde ich sagen, dass seine Eltern ebenso wie seine Lehrerin keine Motivationshilfen sind. Seine Eltern sagen, dass er einfach nicht für die Mathematik gemacht ist und seine Lehrerin, dass er faul ist.",0
und er mitdieser sichtweise motivierter an das lernen herangehen kann.,0
Ist das eure gemeinsame Erklärung?,0
genau,0
Also internal,1
"Du hast gerade geschrieben, dass die anstrengung Variabel ist, was stimmt. Seine bisherige einstellung wirkt eher auf Zufall sie ist zwar Variabel, aber er selbst wirkt eher so als er auf Glück hoffen wird und nicht seine anstrengung plant zu verändern.",0
"Die Eltern attribuieren meiner Auffassung nach wenig, die eigene Anstrengung des Sohnes bleibt meinem Gefühl nach ausßer Acht.",0
mangelnde begabung,1
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
"Er sagt, er müsse sich ganz schön anstrengen. ",0
"Es gibt auch noch andere Forschungsberichte die belegen, daß Menschen trotz negativer Fremdattribution motivierter sind",0
"Ja, ich bin da und habe den Text bereits gelesen",0
 Er glaubt nicht an seine Fähigkeit/Begabung,1
Michael beeinflusst sich selber durch die Annahme er wäre unbegabt,1
"Die Gründe für die Schwierigkeiten der Hauptperson liegen in der Selbstattribution selbiger, sowie in der Fremdattribution durch die Eltern. Beide Attributionen zielen auf die mangelnde Begabung der Hauptperson ab, also eine internal, stabile Attribution. Zudem sieht die Hauptperson trotz der Fremdattribution von Frau Weber auf Faulheit/Anstrengung (internal, variabel) nicht optimistisch auf das kommende Schuljahr.",1
"Du hast gerade etwas gesagt, dem ich nicht zustimme, und zwar dass die Lehrerin die Noten auf andere Faktoren schieben könnte.",0
Daraus folgt eine Selbstattribution die sich negativ auf Michael auswirkt.,1
 In Selbstattribution,1
stabile Attribution,1
DER BETROFFENE WIRD SELBST ATTRIBUIERT ABER AUCH,1
WEIL FOLGENDE FALLINFORMATION DAFÜR SPRICHT:,0
"Die stofflichen Lücken, die er bereits hat, werden ihm wohl früher oder später das mathematische Genick brechen, fürchte ich. Außer natürlich, er ist ein besonders guter Spicker :-)",0
Belege und Begründungen:,0
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit.",0
Seid ihr beide da?,0
"Schwierigkeiten: externale Einflüsse von Lehrperson und Eltern, die ihn nicht motivieren und keine Hilfestellungen geben // eigene Attribution, dass er seine schwachen Leistungen durch fehlende Begabung begründet, also internal stabil // hinzu kommt die external variable Problematik der Pubertät",1
 stabile Attribution.,1
Okay,0
Michael wird die 9. mit großer Anstrengung schaffen.,0
"Glaubt die Person, diese Schwierigkeit bewältigen zu können? Welche Gründe und Faktoren sind für diese Schwierigkeit ausschlaggebend? Unter berücksichtigung der Gedanken und Aussagen des Schülers, gehen wir davon aus, dass er die Schwierigkeiten nicht bewältigen wird. Die ausschlaggebenden Faktoren und Gründe hierfür sind in erster Linie internal. Unabhängig davon, ob der Schüler über eine Begabung oder nicht verfügt, schlägt die Variabel Anstrengung gegen Null. Es scheint, dass er von Grund auf keine Motivation verspürt, sich anzustrengen, was mit einem hohen Arbeitsaufwand verbunden wäre. Die Aussagen seiner Eltern bestärken den Jungen in seinem Glauben und Verhalten, dass es zwecklos sei. Einzig die Lehrerin stellt ihn als faul dar, doch der darauffolgende Text zeugt davon, dass er gespannt ist, wie es laufen wird, was unserer Ansicht nach mehr  nach einem ‘Ich lasse es einfach auf mich zukommen‘ kling und nicht darauf hinweist, dass er aktiv etwas an seinem Zustand verändern wird, sondern wie bisher weiter handeln.",1
Auch ohne Begabung ist es möglich in Mathe durch die schule zu kommen wenn man sich nur genügend bemüht! ,0
"Für ihn ist das von grossem Nachteil, ",1
 = internal,1
Glaubt die Person das Problem lösen zu können?,0
"Er schiebt seinen Misserfolg darauf, dass er für Mathe nicht begabt ist. Dies wäre internal stabiler Faktor",1
Es soll ja am Ende ein text sein,0
"stabile Ursache gesehen diese Lokalisiert ist da Michael Peters von sich selbst weiß,dass er nicht gut in Mathe ist,",1
"Es wäre von der Mutter beser gewesen, das nicht einfach ""wir sind ja alle keine Leuchten in Mathe"" zu begründen, sondern in irgendeiner Art und Weise versuchen ihrem Sohn verständlich zu machen, dass es wichtig ist sich anzustrengen damit er auch die nächste Klasse schafft.",0
"Michael attribuiert seinen Misserfolg internal stabil, indem er seine mangelnde Begabung dafür verantwortlich macht. Dementsprechend ist er unmotivierter, da er nichts daran ändern kann. Diese Selbstattribuierung wird von der Fremdattribuierung der Eltern verstärkt oder sogar verursacht und übernommen. Diese erzählen von ihren schlechten Matheleistungen und deuten an, dass in der Familie eine Unfähigkeit in Mathe veranlagt ist. Unterstützender wäre eine variable Attribuierung durch Anstrengung oder Lernzeit gewesen oder das Anbieten von Nachhilfe. Die Mathelehrerin Frau Weber reagiert grundsätzlich gut, indem sie versucht, Michaels Misserfolg (internal) variabel durch Anstrengung zu begründen. Sie sagt, dass seine schlechten Noten mit seiner Faulheit und nicht mit fehlender Begabung zu tun haben. Problematisch könnte allerdings der Begriff „Faulheit“ hier sein und der Vorwurf, er würde nach Ausreden suchen. Das könnte eher als Kritik aufgefasst werden und demotivierend wirken, weil Faulheit nach einer stabileren Persönlichkeitseigenschaft klingt. Das Feedback könnte also durch die Art und Weise der Formulierung nicht richtig beim Schüler ankommen.",1
Begabung als Voraussetzung für Erfolg.,0
"stabiles Problem, ",1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
"Der Schüler attribuiert seinen Misserfolg in Mathe aufgrund fehlender Begabung, internaler stabiler Ursachen. Dadurch hat er keine Motivation sich mit diesem Bereich auseinander zu setzten",1
"denkst du, dass er glaubt seine Leistungen in Mathematik zu verbessern? ich würde eher sagen nein, da er ja meint ""ich bin wirklich gespannt auf das neue schuljahr""",0
2.Hypothese zum Fall:,0
"Du hast gerade geschrieben, dass durch die Eltern eine externe Attribution vorliegt. Dies würde ich nach Theorie eine Fremdattribution nennen, welche auf die Begabung der Hauptperson anspielt, also internal, stabil ist. (Zeile 41)",0
ja!,0
"Die Gründe für die Schwierigkeiten der Hauptperson liegen in der Selbstattribution selbiger, sowie in der Fremdattribution durch die Eltern. Beide Attributionen zielen auf die mangelnde Begabung der Hauptperson ab, also eine internal, stabile Attribution. Zudem sieht die Hauptperson trotz der Fremdattribution von Frau Weber auf Faulheit/Anstrengung (internal, variabel) nicht optimistisch auf das kommende Schuljahr.",1
 selbstattr.,1
"Es kann auch an seiner schlechten Begabung, zu wenig Anstrengung liegen und die Demotivation der Eltern",0
"Nun zum Ergebnis: die Schwierigkeit von der Person im Text besteht darin, dass er seine Misserfolge internal und stabil attribuiert. Dies wirkt sich ungünstig auf seine Motivation und generell auf sein Lernerfolg aus",1
 entstandene Selbstattribution wieder herzustellen bis er irgendwann selbst über seine Fähigkeiten bewusst wird.,1
wollen wir dann gleich zu deinem Fall übergehen?,0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist  dass hier die Selbstattribution stattfindet auf Grundlage der Fremdattribution die er sowohl von der mutter aber hauptsächlich vom Vater bekommt",1
Misserfolg führt er auf mangelnde Begabung zurück;,1
"Michael selbt soll begreifen, dass es nicht an mangelnder Begabung liegt, sondern wenn er sich anstrengt auch dass Klassenziel erreichen kann.",0
"Die Schwierigkeit der Hauptperson besteht darin, dass sie schlechte Noten in Mathe hat und anfängt zu glauben, sie habe einfach keine Begabung für dieses Fach (Selbstattribution). Das Ganze wird durch die Fremdattribution der Lehrerin (die ihm sagt, er müsse sich ziemlich anstrengen um die 9. zu schaffen) und der eigenen Eltern gefördert, die die mangelnde Leistung in Mathe damit entschuldigen, dass sie ganze Familie schon immer schlecht in Mathe gewesen sei.",1
"ungünstig, da er nicht an Änderung glaubt. ",1
wird es kaum zu einer Leistungssteigerung kommen.,1
 Also seine mathematische Unbegabtheit kann nicht ins Gegenteil verändert werden,1
man kann michaels verhalten verstehen.er möchte seine matheschwäche irgendwie entschuldigen.,0
"Und die Lehrerin hätte anders reagieren können, mit Handlungsvorschlägen und einer Abfrage seiner eigenen Attribution?",0
Vielleicht kommt zusätzlich noch eine Selbstattribution hinzu?,1
1.Hypothese zum Fall:,0
"Ich weiß, das die Lehrerin dem Jungen Faulheit vorwirft, weil sie es zu ihm auf diesem Schulfest sagt. ",0
